"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2021-07-07 23:59:00","0.156","90","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-08 00:00:00","0.187","88","20.4","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:01:00","0.205","87","20.4","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:02:00","0.213","87","20.3","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:03:00","0.224","86","20.3","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:04:00","0.233","86","20.3","58.0","999.80","","","","53.8366728","-1.7938898"
"2021-07-08 00:05:00","0.237","85","20.2","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:06:00","0.237","85","20.2","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:07:00","0.241","85","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:08:00","0.242","85","20.1","58.0","999.90","7.0","9.0","9.0","53.8366728","-1.7938898"
"2021-07-08 00:09:00","0.139","91","20","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:10:00","0.152","90","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:11:00","0.183","89","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:12:00","0.207","87","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:13:00","0.22","86","20.3","58.0","999.90","","","","53.8366728","-1.7938898"
"2021-07-08 00:14:00","0.226","86","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:15:00","0.23","86","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:16:00","0.238","85","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:17:00","0.241","85","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:18:00","0.241","85","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:19:00","0.244","85","20.1","58.0","1000.00","5.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 00:20:00","0.148","91","19.9","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:21:00","0.151","90","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:22:00","0.182","89","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:23:00","0.199","88","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:24:00","0.214","87","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:25:00","0.224","86","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:26:00","0.234","85","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:27:00","0.235","85","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:28:00","0.243","85","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:29:00","0.243","85","20.1","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:30:00","0.248","85","20.1","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:31:00","0.146","91","19.9","58.0","1000.00","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 00:32:00","0.144","91","20.2","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:33:00","0.176","89","20.3","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:34:00","0.195","88","20.3","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:35:00","0.215","87","20.3","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:36:00","0.218","86","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:37:00","0.227","86","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:38:00","0.232","86","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:39:00","0.236","85","20.1","57.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 00:40:00","0.238","85","20.1","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:41:00","0.244","85","20.1","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:42:00","0.16","90","19.9","58.0","1000.10","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 00:43:00","0.146","91","20.1","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:44:00","0.176","89","20.3","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:45:00","0.192","88","20.3","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:46:00","0.208","87","20.3","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 00:47:00","0.22","86","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:48:00","0.225","86","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:49:00","0.231","86","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:50:00","0.235","85","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:51:00","0.242","85","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:52:00","0.241","85","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 00:53:00","0.154","90","19.9","58.0","1000.30","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 00:54:00","0.138","91","20.1","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 00:55:00","0.168","89","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 00:56:00","0.187","88","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 00:57:00","0.199","88","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 00:58:00","0.217","86","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 00:59:00","0.227","86","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:00:00","0.229","86","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:01:00","0.233","86","20.1","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:02:00","0.239","85","20.1","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:03:00","0.24","85","20","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:04:00","0.165","90","19.8","58.0","1000.20","5.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-08 01:05:00","0.127","92","20","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:06:00","0.16","90","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:07:00","0.185","88","20.2","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:08:00","0.203","87","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:09:00","0.215","87","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:10:00","0.221","86","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:11:00","0.225","86","20.1","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 01:12:00","0.229","86","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:13:00","0.233","86","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:14:00","0.23","86","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:15:00","0.168","89","19.9","58.0","1000.20","6.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 01:16:00","0.124","92","20","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:17:00","0.153","90","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:18:00","0.178","89","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:19:00","0.198","88","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:20:00","0.214","87","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:21:00","0.216","87","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:22:00","0.225","86","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:23:00","0.227","86","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:24:00","0.224","86","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:25:00","0.233","86","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:26:00","0.179","89","19.9","58.0","1000.20","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 01:27:00","0.119","91","19.9","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:28:00","0.151","90","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:29:00","0.178","89","20.2","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:30:00","0.198","88","20.2","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:31:00","0.204","87","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:32:00","0.213","87","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:33:00","0.217","86","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:34:00","0.219","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:35:00","0.226","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:36:00","0.229","86","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:37:00","0.195","88","19.8","58.0","1000.10","5.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 01:38:00","0.122","91","19.9","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:39:00","0.145","91","20.1","58.0","1000.00","","","","53.8366728","-1.7938898"
"2021-07-08 01:40:00","0.177","89","20.1","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:41:00","0.19","88","20.1","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:42:00","0.203","87","20.1","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:43:00","0.206","87","20.1","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:44:00","0.216","87","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:45:00","0.223","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:46:00","0.223","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:47:00","0.231","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:48:00","0.202","87","19.8","57.0","1000.10","5.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 01:49:00","0.125","91","19.8","58.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:50:00","0.144","91","20.1","58.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:51:00","0.169","89","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:52:00","0.19","88","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:53:00","0.199","88","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:54:00","0.206","87","20.1","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:55:00","0.214","87","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:56:00","0.221","86","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:57:00","0.222","86","20","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 01:58:00","0.226","86","19.9","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 01:59:00","0.223","86","19.8","57.0","1000.10","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 02:00:00","0.117","91","19.8","57.0","1000.10","","","","53.8366728","-1.7938898"
"2021-07-08 02:01:00","0.132","91","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:02:00","0.163","90","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:03:00","0.184","88","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:04:00","0.198","88","20.1","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:05:00","0.208","87","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:06:00","0.214","87","20","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:07:00","0.219","86","20","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:08:00","0.221","86","19.9","57.0","1000.20","","","","53.8366728","-1.7938898"
"2021-07-08 02:09:00","0.225","86","19.9","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:10:00","0.22","86","19.8","57.0","1000.30","2.0","4.0","5.0","53.8366728","-1.7938898"
"2021-07-08 02:11:00","0.125","91","19.7","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:12:00","0.129","91","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:13:00","0.162","90","20.1","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:14:00","0.18","89","20.1","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:15:00","0.196","88","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:16:00","0.204","87","20","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:17:00","0.212","87","20","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:18:00","0.217","86","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:19:00","0.221","86","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:20:00","0.221","86","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:21:00","0.227","86","19.8","57.0","1000.40","6.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-08 02:22:00","0.132","91","19.7","58.0","1000.40","6.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 02:23:00","0.13","91","20","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:24:00","0.163","90","20","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:25:00","0.181","89","20","58.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:26:00","0.197","88","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:27:00","0.202","87","20","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:28:00","0.211","87","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:29:00","0.213","87","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:30:00","0.218","86","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:31:00","0.217","86","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:32:00","0.224","86","19.8","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:33:00","0.131","91","19.6","58.0","1000.30","6.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-08 02:34:00","0.123","91","19.9","58.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:35:00","0.153","90","20","58.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:36:00","0.174","89","20","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:37:00","0.191","88","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:38:00","0.198","88","20","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:39:00","0.205","87","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:40:00","0.21","87","19.9","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:41:00","0.215","87","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:42:00","0.218","86","19.8","57.0","1000.30","","","","53.8366728","-1.7938898"
"2021-07-08 02:43:00","0.224","86","19.8","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:44:00","0.144","91","19.6","58.0","1000.40","5.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 02:45:00","0.121","91","19.8","58.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:46:00","0.151","90","20","58.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:47:00","0.17","89","20","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:48:00","0.189","88","20","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:49:00","0.196","88","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:50:00","0.204","87","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:51:00","0.209","87","19.9","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:52:00","0.215","87","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:53:00","0.217","86","19.8","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:54:00","0.227","86","19.8","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:55:00","0.156","90","19.6","58.0","1000.50","5.0","7.0","8.0","53.8366728","-1.7938898"
"2021-07-08 02:56:00","0.122","92","19.8","57.0","1000.40","","","","53.8366728","-1.7938898"
"2021-07-08 02:57:00","0.148","91","20","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:58:00","0.169","89","20","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 02:59:00","0.185","88","20","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:00:00","0.195","88","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:01:00","0.205","87","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:02:00","0.207","87","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:03:00","0.215","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:04:00","0.219","86","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:05:00","0.221","86","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:06:00","0.159","90","19.6","58.0","1000.60","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 03:07:00","0.111","91","19.7","58.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:08:00","0.139","91","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:09:00","0.164","90","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:10:00","0.179","89","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:11:00","0.193","88","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:12:00","0.201","87","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:13:00","0.208","87","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:14:00","0.212","87","19.8","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:15:00","0.217","86","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:16:00","0.221","86","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:17:00","0.165","90","19.6","57.0","1000.60","6.0","8.0","9.0","53.8366728","-1.7938898"
"2021-07-08 03:18:00","0.11","91","19.7","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:19:00","0.134","91","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:20:00","0.155","90","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:21:00","0.177","89","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:22:00","0.19","88","19.9","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:23:00","0.198","88","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:24:00","0.205","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:25:00","0.211","87","19.8","57.0","1000.50","","","","53.8366728","-1.7938898"
"2021-07-08 03:26:00","0.215","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:27:00","0.217","86","19.7","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:28:00","0.178","89","19.6","57.0","1000.60","6.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-08 03:29:00","0.109","92","19.7","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:30:00","0.129","92","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:31:00","0.161","90","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:32:00","0.171","89","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:33:00","0.187","88","19.9","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:34:00","0.196","88","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:35:00","0.203","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:36:00","0.204","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:37:00","0.211","87","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:38:00","0.214","87","19.7","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:39:00","0.197","88","19.6","57.0","1000.70","5.0","7.0","9.0","53.8366728","-1.7938898"
"2021-07-08 03:40:00","0.1","90","19.6","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:41:00","0.12","90","19.8","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:42:00","0.152","90","19.9","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:43:00","0.174","89","19.9","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:44:00","0.189","88","19.8","57.0","1000.60","","","","53.8366728","-1.7938898"
"2021-07-08 03:45:00","0.195","88","19.8","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:46:00","0.198","88","19.8","57.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:47:00","0.206","87","19.7","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:48:00","0.211","87","19.7","57.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:49:00","0.21","87","19.7","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:50:00","0.204","87","19.6","57.0","1000.80","8.0","9.0","10.0","53.8366728","-1.7938898"
"2021-07-08 03:51:00","0.11","91","19.5","57.0","1000.70","","","","53.8366728","-1.7938898"
"2021-07-08 03:52:00","0.117","91","19.8","57.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:53:00","0.148","91","19.8","57.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:54:00","0.169","89","19.8","57.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:55:00","0.178","89","19.8","56.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:56:00","0.186","88","19.8","56.0","1000.80","","","","53.8366728","-1.7938898"
"2021-07-08 03:57:00","0.2","88","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 03:58:00","0.202","87","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 03:59:00","0.207","87","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:00:00","0.207","87","19.6","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:01:00","0.208","87","19.6","56.0","1001.00","7.0","12.0","17.0","53.8366728","-1.7938898"
"2021-07-08 04:02:00","0.101","90","19.4","59.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:03:00","0.109","90","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:04:00","0.142","90","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:05:00","0.162","90","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:06:00","0.176","89","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:07:00","0.187","88","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:08:00","0.195","88","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:09:00","0.206","87","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:10:00","0.205","87","19.6","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:11:00","0.209","87","19.6","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:12:00","0.209","87","19.6","56.0","1000.90","7.0","9.0","10.0","53.8366728","-1.7938898"
"2021-07-08 04:13:00","0.112","88","19.4","59.0","1000.90","8.0","9.0","11.0","53.8366728","-1.7938898"
"2021-07-08 04:14:00","0.102","88","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:15:00","0.139","88","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:16:00","0.158","88","19.8","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:17:00","0.172","88","19.8","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:18:00","0.181","88","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:19:00","0.197","88","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:20:00","0.202","87","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:21:00","0.205","87","19.6","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:22:00","0.206","87","19.6","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:23:00","0.211","87","19.6","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:24:00","0.114","90","19.3","60.0","1001.00","7.0","9.0","10.0","53.8366728","-1.7938898"
"2021-07-08 04:25:00","0.102","90","19.6","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:26:00","0.129","90","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:27:00","0.157","90","19.7","56.0","1000.90","","","","53.8366728","-1.7938898"
"2021-07-08 04:28:00","0.172","89","19.7","56.0","1001.10","","","","53.8366728","-1.7938898"
"2021-07-08 04:29:00","0.183","89","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:30:00","0.188","88","19.7","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:31:00","0.2","88","19.6","56.0","1001.10","","","","53.8366728","-1.7938898"
"2021-07-08 04:32:00","0.202","87","19.6","56.0","1001.00","","","","53.8366728","-1.7938898"
"2021-07-08 04:33:00","0.21","87","19.6","56.0","1000.90","","","","53.8366728","-1.7938898"
